"GEO_ID","NAME","B25001_001E","B25001_001M",
"1400000US01071950700","Census Tract 9507, Jackson County, Alabama","2172","146",
"1400000US01071950800","Census Tract 9508, Jackson County, Alabama","1877","149",
"1400000US01071950900","Census Tract 9509, Jackson County, Alabama","2588","181",
"1400000US01071951000","Census Tract 9510, Jackson County, Alabama","2070","130",
"1400000US01071951100","Census Tract 9511, Jackson County, Alabama","3244","198",
"1400000US01073000100","Census Tract 1, Jefferson County, Alabama","1455","96",
"1400000US01073000300","Census Tract 3, Jefferson County, Alabama","1076","137",
"1400000US01073000400","Census Tract 4, Jefferson County, Alabama","1633","86",
"1400000US01073000500","Census Tract 5, Jefferson County, Alabama","1579","133",
"1400000US01073000700","Census Tract 7, Jefferson County, Alabama","1233","59",
"1400000US01073000800","Census Tract 8, Jefferson County, Alabama","2136","130",
"1400000US01073001100","Census Tract 11, Jefferson County, Alabama","2103","177",
"1400000US01073001200","Census Tract 12, Jefferson County, Alabama","1590","132",
"1400000US01073001400","Census Tract 14, Jefferson County, Alabama","1148","80",
"1400000US01073001500","Census Tract 15, Jefferson County, Alabama","1615","112",
"1400000US01073001600","Census Tract 16, Jefferson County, Alabama","1392","119",
"1400000US01073001902","Census Tract 19.02, Jefferson County, Alabama","1096","58",
"1400000US01073002000","Census Tract 20, Jefferson County, Alabama","1836","88",
"1400000US01073002100","Census Tract 21, Jefferson County, Alabama","1666","61",
"1400000US01073002200","Census Tract 22, Jefferson County, Alabama","1218","70",
"1400000US01073002303","Census Tract 23.03, Jefferson County, Alabama","1814","63",
"1400000US01073002305","Census Tract 23.05, Jefferson County, Alabama","1751","69",
"1400000US01073002306","Census Tract 23.06, Jefferson County, Alabama","2019","74",
"1400000US01073002400","Census Tract 24, Jefferson County, Alabama","2298","87",
"1400000US01073002700","Census Tract 27, Jefferson County, Alabama","2384","140",
"1400000US01073002900","Census Tract 29, Jefferson County, Alabama","1352","107",
"1400000US01073003001","Census Tract 30.01, Jefferson County, Alabama","1259","86",
"1400000US01073003002","Census Tract 30.02, Jefferson County, Alabama","1409","82",
"1400000US01073003100","Census Tract 31, Jefferson County, Alabama","1905","83",
"1400000US01073003200","Census Tract 32, Jefferson County, Alabama","654","46",
"1400000US01073003300","Census Tract 33, Jefferson County, Alabama","558","71",
"1400000US01073003400","Census Tract 34, Jefferson County, Alabama","1125","91",
"1400000US01073003500","Census Tract 35, Jefferson County, Alabama","1316","95",
"1400000US01073003600","Census Tract 36, Jefferson County, Alabama","2212","82",
"1400000US01073003700","Census Tract 37, Jefferson County, Alabama","2385","87",
"1400000US01073003802","Census Tract 38.02, Jefferson County, Alabama","2477","131",
"1400000US01073003803","Census Tract 38.03, Jefferson County, Alabama","2169","110",
"1400000US01073003900","Census Tract 39, Jefferson County, Alabama","878","36",
"1400000US01073004000","Census Tract 40, Jefferson County, Alabama","1962","95",
"1400000US01073004200","Census Tract 42, Jefferson County, Alabama","1306","86",
"1400000US01073004500","Census Tract 45, Jefferson County, Alabama","1883","117",
"1400000US01073004701","Census Tract 47.01, Jefferson County, Alabama","2708","109",
"1400000US01073004702","Census Tract 47.02, Jefferson County, Alabama","2123","56",
"1400000US01073004800","Census Tract 48, Jefferson County, Alabama","1418","72",
"1400000US01073004901","Census Tract 49.01, Jefferson County, Alabama","1049","64",
"1400000US01073004902","Census Tract 49.02, Jefferson County, Alabama","2264","123",
"1400000US01073005000","Census Tract 50, Jefferson County, Alabama","2119","98",
"1400000US01073005101","Census Tract 51.01, Jefferson County, Alabama","1023","94",
"1400000US01073005103","Census Tract 51.03, Jefferson County, Alabama","1528","64",
"1400000US01073005104","Census Tract 51.04, Jefferson County, Alabama","2385","76",
"1400000US01073005200","Census Tract 52, Jefferson County, Alabama","1898","79",
"1400000US01073005302","Census Tract 53.02, Jefferson County, Alabama","1681","75",
"1400000US01073005500","Census Tract 55, Jefferson County, Alabama","996","61",
"1400000US01073005600","Census Tract 56, Jefferson County, Alabama","2465","154",
"1400000US01073005701","Census Tract 57.01, Jefferson County, Alabama","1315","83",
"1400000US01073005702","Census Tract 57.02, Jefferson County, Alabama","1860","112",
"1400000US01073005800","Census Tract 58, Jefferson County, Alabama","2567","86",
"1400000US01073005903","Census Tract 59.03, Jefferson County, Alabama","2502","131",
"1400000US01073005905","Census Tract 59.05, Jefferson County, Alabama","2529","86",
"1400000US01073005907","Census Tract 59.07, Jefferson County, Alabama","912","38",
"1400000US01073005908","Census Tract 59.08, Jefferson County, Alabama","2041","111",
"1400000US01073005909","Census Tract 59.09, Jefferson County, Alabama","1110","24",
"1400000US01073005910","Census Tract 59.10, Jefferson County, Alabama","2334","84",
"1400000US01073010001","Census Tract 100.01, Jefferson County, Alabama","2227","151",
"1400000US01073010002","Census Tract 100.02, Jefferson County, Alabama","1926","94",
"1400000US01073010100","Census Tract 101, Jefferson County, Alabama","880","88",
"1400000US01073010200","Census Tract 102, Jefferson County, Alabama","1228","115",
"1400000US01073010301","Census Tract 103.01, Jefferson County, Alabama","1453","74",
"1400000US01073010302","Census Tract 103.02, Jefferson County, Alabama","1937","122",
"1400000US01073010401","Census Tract 104.01, Jefferson County, Alabama","1824","118",
"1400000US01073010402","Census Tract 104.02, Jefferson County, Alabama","890","62",
"1400000US01073010500","Census Tract 105, Jefferson County, Alabama","726","52",
"1400000US01073010602","Census Tract 106.02, Jefferson County, Alabama","3122","264",
"1400000US01073010603","Census Tract 106.03, Jefferson County, Alabama","1156","111",
"1400000US01073010701","Census Tract 107.01, Jefferson County, Alabama","911","95",
"1400000US01073010702","Census Tract 107.02, Jefferson County, Alabama","2503","166",
"1400000US01073010703","Census Tract 107.03, Jefferson County, Alabama","985","59",
"1400000US01073010704","Census Tract 107.04, Jefferson County, Alabama","1517","75",
"1400000US01073010705","Census Tract 107.05, Jefferson County, Alabama","1539","78",
"1400000US01073010706","Census Tract 107.06, Jefferson County, Alabama","2761","157",
"1400000US01073010801","Census Tract 108.01, Jefferson County, Alabama","3042","167",
"1400000US01073010802","Census Tract 108.02, Jefferson County, Alabama","1191","68",
"1400000US01073010803","Census Tract 108.03, Jefferson County, Alabama","2834","141",
"1400000US01073010804","Census Tract 108.04, Jefferson County, Alabama","1127","41",
"1400000US01073010805","Census Tract 108.05, Jefferson County, Alabama","2879","131",
"1400000US01073010900","Census Tract 109, Jefferson County, Alabama","2163","280",
"1400000US01073011001","Census Tract 110.01, Jefferson County, Alabama","2645","185",
"1400000US01073011002","Census Tract 110.02, Jefferson County, Alabama","857","74",
"1400000US01073011104","Census Tract 111.04, Jefferson County, Alabama","3459","121",
"1400000US01073011107","Census Tract 111.07, Jefferson County, Alabama","4410","185",
"1400000US01073011108","Census Tract 111.08, Jefferson County, Alabama","2020","129",
"1400000US01073011109","Census Tract 111.09, Jefferson County, Alabama","1698","87",
"1400000US01073011110","Census Tract 111.10, Jefferson County, Alabama","2069","151",
"1400000US01073011111","Census Tract 111.11, Jefferson County, Alabama","3241","138",
"1400000US01073011205","Census Tract 112.05, Jefferson County, Alabama","926","96",
"1400000US01073011206","Census Tract 112.06, Jefferson County, Alabama","2105","168",
"1400000US01073011207","Census Tract 112.07, Jefferson County, Alabama","2096","95",
"1400000US01073011208","Census Tract 112.08, Jefferson County, Alabama","1500","152",
"1400000US01073011209","Census Tract 112.09, Jefferson County, Alabama","1523","88",
"1400000US01073011210","Census Tract 112.10, Jefferson County, Alabama","1573","100",
"1400000US01073011301","Census Tract 113.01, Jefferson County, Alabama","1498","77",
"1400000US01073011302","Census Tract 113.02, Jefferson County, Alabama","2577","151",
"1400000US01073011400","Census Tract 114, Jefferson County, Alabama","3114","250",
"1400000US01073011500","Census Tract 115, Jefferson County, Alabama","2347","143",
"1400000US01073011600","Census Tract 116, Jefferson County, Alabama","1594","65",
"1400000US01073011703","Census Tract 117.03, Jefferson County, Alabama","4214","202",
"1400000US01073011704","Census Tract 117.04, Jefferson County, Alabama","1619","57",
"1400000US01073011705","Census Tract 117.05, Jefferson County, Alabama","3034","181",
"1400000US01073011706","Census Tract 117.06, Jefferson County, Alabama","927","68",
"1400000US01073011802","Census Tract 118.02, Jefferson County, Alabama","3189","198",
"1400000US01073011803","Census Tract 118.03, Jefferson County, Alabama","2042","135",
"1400000US01073011804","Census Tract 118.04, Jefferson County, Alabama","1285","89",
"1400000US01073011901","Census Tract 119.01, Jefferson County, Alabama","1284","88",
"1400000US01073011904","Census Tract 119.04, Jefferson County, Alabama","1008","67",
"1400000US01073012001","Census Tract 120.01, Jefferson County, Alabama","1813","107",
"1400000US01073012002","Census Tract 120.02, Jefferson County, Alabama","3345","301",
"1400000US01073012103","Census Tract 121.03, Jefferson County, Alabama","1832","90",
"1400000US01073012104","Census Tract 121.04, Jefferson County, Alabama","1291","164",
"1400000US01073012200","Census Tract 122, Jefferson County, Alabama","1247","94",
"1400000US01073012302","Census Tract 123.02, Jefferson County, Alabama","1612","67",
"1400000US01073012304","Census Tract 123.04, Jefferson County, Alabama","1015","109",
"1400000US01073012305","Census Tract 123.05, Jefferson County, Alabama","3005","234",
"1400000US01073012401","Census Tract 124.01, Jefferson County, Alabama","1663","46",
"1400000US01073012402","Census Tract 124.02, Jefferson County, Alabama","1522","37",
"1400000US01073012403","Census Tract 124.03, Jefferson County, Alabama","1368","133",
"1400000US01073012500","Census Tract 125, Jefferson County, Alabama","1993","116",
"1400000US01073012602","Census Tract 126.02, Jefferson County, Alabama","1482","128",
"1400000US01073012701","Census Tract 127.01, Jefferson County, Alabama","1456","137",
"1400000US01073012703","Census Tract 127.03, Jefferson County, Alabama","2455","116",
"1400000US01073012704","Census Tract 127.04, Jefferson County, Alabama","1018","70",
"1400000US01073012802","Census Tract 128.02, Jefferson County, Alabama","1320","69",
"1400000US01073012803","Census Tract 128.03, Jefferson County, Alabama","3036","108",
"1400000US01073012905","Census Tract 129.05, Jefferson County, Alabama","1626","86",
"1400000US01073012906","Census Tract 129.06, Jefferson County, Alabama","2844","93",
"1400000US01073012907","Census Tract 129.07, Jefferson County, Alabama","2223","56",
"1400000US01073012908","Census Tract 129.08, Jefferson County, Alabama","2102","133",
"1400000US01073012910","Census Tract 129.10, Jefferson County, Alabama","2261","89",
"1400000US01073012911","Census Tract 129.11, Jefferson County, Alabama","2189","59",
"1400000US01073012912","Census Tract 129.12, Jefferson County, Alabama","2728","150",
"1400000US01073012913","Census Tract 129.13, Jefferson County, Alabama","2104","62",
"1400000US01073012914","Census Tract 129.14, Jefferson County, Alabama","1157","81",
"1400000US01073012915","Census Tract 129.15, Jefferson County, Alabama","2734","140",
"1400000US01073013002","Census Tract 130.02, Jefferson County, Alabama","1041","61",
"1400000US01073013100","Census Tract 131, Jefferson County, Alabama","2154","113",
"1400000US01073013200","Census Tract 132, Jefferson County, Alabama","969","103",
"1400000US01073013300","Census Tract 133, Jefferson County, Alabama","1607","90",
"1400000US01073013400","Census Tract 134, Jefferson County, Alabama","2184","136",
"1400000US01073013601","Census Tract 136.01, Jefferson County, Alabama","1913","193",
"1400000US01073013801","Census Tract 138.01, Jefferson County, Alabama","1082","68",
"1400000US01073013901","Census Tract 139.01, Jefferson County, Alabama","759","58",
"1400000US01073013902","Census Tract 139.02, Jefferson County, Alabama","883","47",
"1400000US01073014001","Census Tract 140.01, Jefferson County, Alabama","1569","90",
"1400000US01073014002","Census Tract 140.02, Jefferson County, Alabama","1257","75",
"1400000US01073014102","Census Tract 141.02, Jefferson County, Alabama","2212","105",
"1400000US01073014104","Census Tract 141.04, Jefferson County, Alabama","1580","118",
"1400000US01073014105","Census Tract 141.05, Jefferson County, Alabama","2039","109",
"1400000US01073014203","Census Tract 142.03, Jefferson County, Alabama","5884","184",
"1400000US01073014204","Census Tract 142.04, Jefferson County, Alabama","3926","152",
"1400000US01073014301","Census Tract 143.01, Jefferson County, Alabama","1415","80",
"1400000US01073014302","Census Tract 143.02, Jefferson County, Alabama","4345","165",
"1400000US01073014404","Census Tract 144.04, Jefferson County, Alabama","2542","96",
